"NU_CUSTOMER";"BANDEIRA";"RELATORIO"
1007781650;"1007781650-10";"TIPO DE PAGAMENTO"
1007781650;"1007781650-11";"TIPO DE PAGAMENTO"
1007781650;"1007781650-12";"TIPO DE PAGAMENTO"
1007781650;"1007781650-20";"TIPO DE PAGAMENTO"
1007781650;"1007781650-21";"TIPO DE PAGAMENTO"
1007781650;"1007781650-3";"TIPO DE PAGAMENTO"
1007781650;"1007781650-38";"TIPO DE PAGAMENTO"
1007781650;"1007781650-39";"TIPO DE PAGAMENTO"
1007781650;"1007781650-4";"TIPO DE PAGAMENTO"
1007781650;"1007781650-40";"TIPO DE PAGAMENTO"
1007781650;"1007781650-41";"TIPO DE PAGAMENTO"
1007781650;"1007781650-43";"TIPO DE PAGAMENTO"
1007781650;"1007781650-61";"TIPO DE PAGAMENTO"
1007781650;"1007781650-62";"TIPO DE PAGAMENTO"
1007781650;"1007781650-94";"TIPO DE PAGAMENTO"
1007781650;"1007781650-96";"TIPO DE PAGAMENTO"
1007781650;"1007781650-97";"TIPO DE PAGAMENTO"
1007781650;"1007781650-98";"TIPO DE PAGAMENTO"
1008253380;"1008253380-39";"TIPO DE PAGAMENTO"
1008253380;"1008253380-4";"TIPO DE PAGAMENTO"
1008253380;"1008253380-62";"TIPO DE PAGAMENTO"
1008253380;"1008253380-98";"TIPO DE PAGAMENTO"
1008426234;"1008426234-39";"TIPO DE PAGAMENTO"
1008426234;"1008426234-4";"TIPO DE PAGAMENTO"
1008426234;"1008426234-62";"TIPO DE PAGAMENTO"
1008426234;"1008426234-98";"TIPO DE PAGAMENTO"
1008559633;"1008559633-11";"TIPO DE PAGAMENTO"
1008559633;"1008559633-20";"TIPO DE PAGAMENTO"
1008559633;"1008559633-40";"TIPO DE PAGAMENTO"
1008559633;"1008559633-41";"TIPO DE PAGAMENTO"
1009318001;"1009318001-21";"TIPO DE PAGAMENTO"
1009854213;"1009854213-10";"TIPO DE PAGAMENTO"
1009854213;"1009854213-11";"TIPO DE PAGAMENTO"
1009854213;"1009854213-20";"TIPO DE PAGAMENTO"
1009854213;"1009854213-3";"TIPO DE PAGAMENTO"
1009854213;"1009854213-38";"TIPO DE PAGAMENTO"
1009854213;"1009854213-40";"TIPO DE PAGAMENTO"
1009854213;"1009854213-41";"TIPO DE PAGAMENTO"
1009854213;"1009854213-61";"TIPO DE PAGAMENTO"
1009854213;"1009854213-94";"TIPO DE PAGAMENTO"
1009854213;"1009854213-96";"TIPO DE PAGAMENTO"
1009854213;"1009854213-97";"TIPO DE PAGAMENTO"
1009857824;"1009857824-10";"TIPO DE PAGAMENTO"
1009857824;"1009857824-11";"TIPO DE PAGAMENTO"
1009857824;"1009857824-12";"TIPO DE PAGAMENTO"
1009857824;"1009857824-20";"TIPO DE PAGAMENTO"
1009857824;"1009857824-21";"TIPO DE PAGAMENTO"
1009857824;"1009857824-3";"TIPO DE PAGAMENTO"
1009857824;"1009857824-38";"TIPO DE PAGAMENTO"
1009857824;"1009857824-40";"TIPO DE PAGAMENTO"
1009857824;"1009857824-41";"TIPO DE PAGAMENTO"
1009857824;"1009857824-43";"TIPO DE PAGAMENTO"
1009857824;"1009857824-61";"TIPO DE PAGAMENTO"
1009857824;"1009857824-94";"TIPO DE PAGAMENTO"
1009857824;"1009857824-96";"TIPO DE PAGAMENTO"
1009857824;"1009857824-97";"TIPO DE PAGAMENTO"
1009882179;"1009882179-10";"TIPO DE PAGAMENTO"
1009882179;"1009882179-40";"TIPO DE PAGAMENTO"
1009882179;"1009882179-96";"TIPO DE PAGAMENTO"
1010013707;"1010013707-12";"TIPO DE PAGAMENTO"
1010013707;"1010013707-21";"TIPO DE PAGAMENTO"
1010013707;"1010013707-43";"TIPO DE PAGAMENTO"
1010068994;"1010068994-10";"TIPO DE PAGAMENTO"
1010068994;"1010068994-20";"TIPO DE PAGAMENTO"
1010068994;"1010068994-40";"TIPO DE PAGAMENTO"
1010415716;"1010415716-10";"TIPO DE PAGAMENTO"
1010415716;"1010415716-20";"TIPO DE PAGAMENTO"
1010415716;"1010415716-40";"TIPO DE PAGAMENTO"
1010458458;"1010458458-39";"TIPO DE PAGAMENTO"
1010458458;"1010458458-4";"TIPO DE PAGAMENTO"
1010458458;"1010458458-62";"TIPO DE PAGAMENTO"
1010458458;"1010458458-98";"TIPO DE PAGAMENTO"
1010793478;"1010793478-10";"TIPO DE PAGAMENTO"
1010793478;"1010793478-11";"TIPO DE PAGAMENTO"
1010793478;"1010793478-12";"TIPO DE PAGAMENTO"
1010793478;"1010793478-20";"TIPO DE PAGAMENTO"
1010793478;"1010793478-21";"TIPO DE PAGAMENTO"
1010793478;"1010793478-3";"TIPO DE PAGAMENTO"
1010793478;"1010793478-38";"TIPO DE PAGAMENTO"
1010793478;"1010793478-39";"TIPO DE PAGAMENTO"
1010793478;"1010793478-4";"TIPO DE PAGAMENTO"
1010793478;"1010793478-40";"TIPO DE PAGAMENTO"
1010793478;"1010793478-41";"TIPO DE PAGAMENTO"
1010793478;"1010793478-43";"TIPO DE PAGAMENTO"
1010793478;"1010793478-61";"TIPO DE PAGAMENTO"
1010793478;"1010793478-62";"TIPO DE PAGAMENTO"
1010793478;"1010793478-94";"TIPO DE PAGAMENTO"
1010793478;"1010793478-96";"TIPO DE PAGAMENTO"
1010793478;"1010793478-97";"TIPO DE PAGAMENTO"
1010793478;"1010793478-98";"TIPO DE PAGAMENTO"
1010859045;"1010859045-12";"TIPO DE PAGAMENTO"
1010859045;"1010859045-21";"TIPO DE PAGAMENTO"
1010859045;"1010859045-43";"TIPO DE PAGAMENTO"
1010977480;"1010977480-10";"TIPO DE PAGAMENTO"
1010977480;"1010977480-11";"TIPO DE PAGAMENTO"
1010977480;"1010977480-12";"TIPO DE PAGAMENTO"
1010977480;"1010977480-20";"TIPO DE PAGAMENTO"
1010977480;"1010977480-21";"TIPO DE PAGAMENTO"
1010977480;"1010977480-3";"TIPO DE PAGAMENTO"
1010977480;"1010977480-38";"TIPO DE PAGAMENTO"
1010977480;"1010977480-39";"TIPO DE PAGAMENTO"
1010977480;"1010977480-4";"TIPO DE PAGAMENTO"
1010977480;"1010977480-40";"TIPO DE PAGAMENTO"
1010977480;"1010977480-41";"TIPO DE PAGAMENTO"
1010977480;"1010977480-43";"TIPO DE PAGAMENTO"
1010977480;"1010977480-61";"TIPO DE PAGAMENTO"
1010977480;"1010977480-62";"TIPO DE PAGAMENTO"
1010977480;"1010977480-94";"TIPO DE PAGAMENTO"
1010977480;"1010977480-96";"TIPO DE PAGAMENTO"
1010977480;"1010977480-97";"TIPO DE PAGAMENTO"
1010977480;"1010977480-98";"TIPO DE PAGAMENTO"
1011547136;"1011547136-12";"TIPO DE PAGAMENTO"
1011547136;"1011547136-21";"TIPO DE PAGAMENTO"
1011547136;"1011547136-43";"TIPO DE PAGAMENTO"
1011619382;"1011619382-39";"TIPO DE PAGAMENTO"
1011619382;"1011619382-4";"TIPO DE PAGAMENTO"
1011619382;"1011619382-62";"TIPO DE PAGAMENTO"
1011619382;"1011619382-98";"TIPO DE PAGAMENTO"
1011759893;"1011759893-12";"TIPO DE PAGAMENTO"
1011759893;"1011759893-21";"TIPO DE PAGAMENTO"
1011759893;"1011759893-39";"TIPO DE PAGAMENTO"
1011759893;"1011759893-4";"TIPO DE PAGAMENTO"
1011759893;"1011759893-43";"TIPO DE PAGAMENTO"
1011759893;"1011759893-62";"TIPO DE PAGAMENTO"
1011759893;"1011759893-98";"TIPO DE PAGAMENTO"
1011759907;"1011759907-12";"TIPO DE PAGAMENTO"
1011759907;"1011759907-21";"TIPO DE PAGAMENTO"
1011759907;"1011759907-39";"TIPO DE PAGAMENTO"
1011759907;"1011759907-4";"TIPO DE PAGAMENTO"
1011759907;"1011759907-43";"TIPO DE PAGAMENTO"
1011759907;"1011759907-62";"TIPO DE PAGAMENTO"
1011759907;"1011759907-98";"TIPO DE PAGAMENTO"
1011760301;"1011760301-12";"TIPO DE PAGAMENTO"
1011760301;"1011760301-21";"TIPO DE PAGAMENTO"
1011760301;"1011760301-39";"TIPO DE PAGAMENTO"
1011760301;"1011760301-4";"TIPO DE PAGAMENTO"
1011760301;"1011760301-43";"TIPO DE PAGAMENTO"
1011760301;"1011760301-62";"TIPO DE PAGAMENTO"
1011760301;"1011760301-98";"TIPO DE PAGAMENTO"
1012333172;"1012333172-62";"TIPO DE PAGAMENTO"
1012396069;"1012396069-12";"TIPO DE PAGAMENTO"
1012396069;"1012396069-21";"TIPO DE PAGAMENTO"
1012396069;"1012396069-39";"TIPO DE PAGAMENTO"
1012396069;"1012396069-4";"TIPO DE PAGAMENTO"
1012396069;"1012396069-43";"TIPO DE PAGAMENTO"
1012396069;"1012396069-62";"TIPO DE PAGAMENTO"
1012396069;"1012396069-98";"TIPO DE PAGAMENTO"
1012663253;"1012663253-10";"TIPO DE PAGAMENTO"
1012663253;"1012663253-11";"TIPO DE PAGAMENTO"
1012663253;"1012663253-12";"TIPO DE PAGAMENTO"
1012663253;"1012663253-20";"TIPO DE PAGAMENTO"
1012663253;"1012663253-21";"TIPO DE PAGAMENTO"
1012663253;"1012663253-40";"TIPO DE PAGAMENTO"
1012663253;"1012663253-41";"TIPO DE PAGAMENTO"
1012663253;"1012663253-43";"TIPO DE PAGAMENTO"
1013244920;"1013244920-10";"TIPO DE PAGAMENTO"
1013244920;"1013244920-11";"TIPO DE PAGAMENTO"
1013244920;"1013244920-12";"TIPO DE PAGAMENTO"
1013244920;"1013244920-20";"TIPO DE PAGAMENTO"
1013244920;"1013244920-21";"TIPO DE PAGAMENTO"
1013244920;"1013244920-3";"TIPO DE PAGAMENTO"
1013244920;"1013244920-38";"TIPO DE PAGAMENTO"
1013244920;"1013244920-39";"TIPO DE PAGAMENTO"
1013244920;"1013244920-4";"TIPO DE PAGAMENTO"
1013244920;"1013244920-40";"TIPO DE PAGAMENTO"
1013244920;"1013244920-41";"TIPO DE PAGAMENTO"
1013244920;"1013244920-43";"TIPO DE PAGAMENTO"
1013244920;"1013244920-61";"TIPO DE PAGAMENTO"
1013244920;"1013244920-62";"TIPO DE PAGAMENTO"
1013244920;"1013244920-94";"TIPO DE PAGAMENTO"
1013244920;"1013244920-96";"TIPO DE PAGAMENTO"
1013244920;"1013244920-97";"TIPO DE PAGAMENTO"
1013244920;"1013244920-98";"TIPO DE PAGAMENTO"
1013261965;"1013261965-10";"TIPO DE PAGAMENTO"
1013261965;"1013261965-11";"TIPO DE PAGAMENTO"
1013261965;"1013261965-12";"TIPO DE PAGAMENTO"
1013261965;"1013261965-20";"TIPO DE PAGAMENTO"
1013261965;"1013261965-21";"TIPO DE PAGAMENTO"
1013261965;"1013261965-40";"TIPO DE PAGAMENTO"
1013261965;"1013261965-41";"TIPO DE PAGAMENTO"
1013261965;"1013261965-43";"TIPO DE PAGAMENTO"
1013327680;"1013327680-39";"TIPO DE PAGAMENTO"
1013327680;"1013327680-4";"TIPO DE PAGAMENTO"
1013327680;"1013327680-62";"TIPO DE PAGAMENTO"
1013327680;"1013327680-98";"TIPO DE PAGAMENTO"
1013616380;"1013616380-10";"TIPO DE PAGAMENTO"
1013616380;"1013616380-11";"TIPO DE PAGAMENTO"
1013616380;"1013616380-20";"TIPO DE PAGAMENTO"
1013616380;"1013616380-38";"TIPO DE PAGAMENTO"
1013616380;"1013616380-40";"TIPO DE PAGAMENTO"
1013616380;"1013616380-41";"TIPO DE PAGAMENTO"
1013616380;"1013616380-61";"TIPO DE PAGAMENTO"
1013616380;"1013616380-94";"TIPO DE PAGAMENTO"
1013616380;"1013616380-96";"TIPO DE PAGAMENTO"
1013616380;"1013616380-97";"TIPO DE PAGAMENTO"
1013922864;"1013922864-39";"TIPO DE PAGAMENTO"
1013922864;"1013922864-4";"TIPO DE PAGAMENTO"
1013922864;"1013922864-43";"TIPO DE PAGAMENTO"
1013922864;"1013922864-62";"TIPO DE PAGAMENTO"
1013922864;"1013922864-98";"TIPO DE PAGAMENTO"
1014021844;"1014021844-12";"TIPO DE PAGAMENTO"
1014021844;"1014021844-21";"TIPO DE PAGAMENTO"
1014021844;"1014021844-43";"TIPO DE PAGAMENTO"
1014238576;"1014238576-12";"TIPO DE PAGAMENTO"
1014238576;"1014238576-21";"TIPO DE PAGAMENTO"
1014238576;"1014238576-39";"TIPO DE PAGAMENTO"
1014238576;"1014238576-4";"TIPO DE PAGAMENTO"
1014238576;"1014238576-43";"TIPO DE PAGAMENTO"
1014238576;"1014238576-62";"TIPO DE PAGAMENTO"
1014238576;"1014238576-98";"TIPO DE PAGAMENTO"
1014518811;"1014518811-21";"TIPO DE PAGAMENTO"
1015128634;"1015128634-10";"TIPO DE PAGAMENTO"
1015128634;"1015128634-11";"TIPO DE PAGAMENTO"
1015128634;"1015128634-20";"TIPO DE PAGAMENTO"
1015128634;"1015128634-3";"TIPO DE PAGAMENTO"
1015128634;"1015128634-38";"TIPO DE PAGAMENTO"
1015128634;"1015128634-41";"TIPO DE PAGAMENTO"
1015128634;"1015128634-61";"TIPO DE PAGAMENTO"
1015128634;"1015128634-94";"TIPO DE PAGAMENTO"
1015128634;"1015128634-96";"TIPO DE PAGAMENTO"
1015128634;"1015128634-97";"TIPO DE PAGAMENTO"
1015345333;"1015345333-11";"TIPO DE PAGAMENTO"
1015345333;"1015345333-20";"TIPO DE PAGAMENTO"
1015345333;"1015345333-40";"TIPO DE PAGAMENTO"
1015345333;"1015345333-41";"TIPO DE PAGAMENTO"
1015763372;"1015763372-10";"TIPO DE PAGAMENTO"
1015763372;"1015763372-11";"TIPO DE PAGAMENTO"
1015763372;"1015763372-12";"TIPO DE PAGAMENTO"
1015763372;"1015763372-20";"TIPO DE PAGAMENTO"
1015763372;"1015763372-21";"TIPO DE PAGAMENTO"
1015763372;"1015763372-3";"TIPO DE PAGAMENTO"
1015763372;"1015763372-38";"TIPO DE PAGAMENTO"
1015763372;"1015763372-39";"TIPO DE PAGAMENTO"
1015763372;"1015763372-4";"TIPO DE PAGAMENTO"
1015763372;"1015763372-41";"TIPO DE PAGAMENTO"
1015763372;"1015763372-43";"TIPO DE PAGAMENTO"
1015763372;"1015763372-61";"TIPO DE PAGAMENTO"
1015763372;"1015763372-62";"TIPO DE PAGAMENTO"
1015763372;"1015763372-94";"TIPO DE PAGAMENTO"
1015763372;"1015763372-96";"TIPO DE PAGAMENTO"
1015763372;"1015763372-97";"TIPO DE PAGAMENTO"
1015763372;"1015763372-98";"TIPO DE PAGAMENTO"
1015821283;"1015821283-12";"TIPO DE PAGAMENTO"
1015821283;"1015821283-21";"TIPO DE PAGAMENTO"
1015821283;"1015821283-43";"TIPO DE PAGAMENTO"
1015877637;"1015877637-12";"TIPO DE PAGAMENTO"
1015877637;"1015877637-43";"TIPO DE PAGAMENTO"
1016043110;"1016043110-10";"TIPO DE PAGAMENTO"
1016043110;"1016043110-11";"TIPO DE PAGAMENTO"
1016043110;"1016043110-12";"TIPO DE PAGAMENTO"
1016043110;"1016043110-20";"TIPO DE PAGAMENTO"
1016043110;"1016043110-21";"TIPO DE PAGAMENTO"
1016043110;"1016043110-3";"TIPO DE PAGAMENTO"
1016043110;"1016043110-38";"TIPO DE PAGAMENTO"
1016043110;"1016043110-39";"TIPO DE PAGAMENTO"
1016043110;"1016043110-4";"TIPO DE PAGAMENTO"
1016043110;"1016043110-40";"TIPO DE PAGAMENTO"
1016043110;"1016043110-41";"TIPO DE PAGAMENTO"
1016043110;"1016043110-43";"TIPO DE PAGAMENTO"
1016043110;"1016043110-61";"TIPO DE PAGAMENTO"
1016043110;"1016043110-62";"TIPO DE PAGAMENTO"
1016043110;"1016043110-94";"TIPO DE PAGAMENTO"
1016043110;"1016043110-96";"TIPO DE PAGAMENTO"
1016043110;"1016043110-97";"TIPO DE PAGAMENTO"
1016043110;"1016043110-98";"TIPO DE PAGAMENTO"
1016182446;"1016182446-10";"TIPO DE PAGAMENTO"
1016182446;"1016182446-11";"TIPO DE PAGAMENTO"
1016182446;"1016182446-12";"TIPO DE PAGAMENTO"
1016182446;"1016182446-20";"TIPO DE PAGAMENTO"
1016182446;"1016182446-21";"TIPO DE PAGAMENTO"
1016182446;"1016182446-3";"TIPO DE PAGAMENTO"
1016182446;"1016182446-38";"TIPO DE PAGAMENTO"
1016182446;"1016182446-39";"TIPO DE PAGAMENTO"
1016182446;"1016182446-4";"TIPO DE PAGAMENTO"
1016182446;"1016182446-40";"TIPO DE PAGAMENTO"
1016182446;"1016182446-41";"TIPO DE PAGAMENTO"
1016182446;"1016182446-43";"TIPO DE PAGAMENTO"
1016182446;"1016182446-61";"TIPO DE PAGAMENTO"
1016182446;"1016182446-62";"TIPO DE PAGAMENTO"
1016182446;"1016182446-94";"TIPO DE PAGAMENTO"
1016182446;"1016182446-96";"TIPO DE PAGAMENTO"
1016182446;"1016182446-97";"TIPO DE PAGAMENTO"
1016182446;"1016182446-98";"TIPO DE PAGAMENTO"
1017635967;"1017635967-10";"TIPO DE PAGAMENTO"
1017635967;"1017635967-11";"TIPO DE PAGAMENTO"
1017635967;"1017635967-12";"TIPO DE PAGAMENTO"
1017635967;"1017635967-20";"TIPO DE PAGAMENTO"
1017635967;"1017635967-21";"TIPO DE PAGAMENTO"
1017635967;"1017635967-3";"TIPO DE PAGAMENTO"
1017635967;"1017635967-38";"TIPO DE PAGAMENTO"
1017635967;"1017635967-39";"TIPO DE PAGAMENTO"
1017635967;"1017635967-4";"TIPO DE PAGAMENTO"
1017635967;"1017635967-40";"TIPO DE PAGAMENTO"
1017635967;"1017635967-41";"TIPO DE PAGAMENTO"
1017635967;"1017635967-43";"TIPO DE PAGAMENTO"
1017635967;"1017635967-61";"TIPO DE PAGAMENTO"
1017635967;"1017635967-62";"TIPO DE PAGAMENTO"
1017635967;"1017635967-94";"TIPO DE PAGAMENTO"
1017635967;"1017635967-96";"TIPO DE PAGAMENTO"
1017635967;"1017635967-97";"TIPO DE PAGAMENTO"
1017635967;"1017635967-98";"TIPO DE PAGAMENTO"
1017726580;"1017726580-10";"TIPO DE PAGAMENTO"
1017726580;"1017726580-11";"TIPO DE PAGAMENTO"
1017726580;"1017726580-20";"TIPO DE PAGAMENTO"
1017726580;"1017726580-3";"TIPO DE PAGAMENTO"
1017726580;"1017726580-38";"TIPO DE PAGAMENTO"
1017726580;"1017726580-40";"TIPO DE PAGAMENTO"
1017726580;"1017726580-41";"TIPO DE PAGAMENTO"
1017726580;"1017726580-61";"TIPO DE PAGAMENTO"
1017726580;"1017726580-94";"TIPO DE PAGAMENTO"
1017726580;"1017726580-96";"TIPO DE PAGAMENTO"
1017726580;"1017726580-97";"TIPO DE PAGAMENTO"
1018529974;"1018529974-10";"TIPO DE PAGAMENTO"
1018529974;"1018529974-11";"TIPO DE PAGAMENTO"
1018529974;"1018529974-12";"TIPO DE PAGAMENTO"
1018529974;"1018529974-20";"TIPO DE PAGAMENTO"
1018529974;"1018529974-21";"TIPO DE PAGAMENTO"
1018529974;"1018529974-3";"TIPO DE PAGAMENTO"
1018529974;"1018529974-38";"TIPO DE PAGAMENTO"
1018529974;"1018529974-39";"TIPO DE PAGAMENTO"
1018529974;"1018529974-4";"TIPO DE PAGAMENTO"
1018529974;"1018529974-40";"TIPO DE PAGAMENTO"
1018529974;"1018529974-41";"TIPO DE PAGAMENTO"
1018529974;"1018529974-43";"TIPO DE PAGAMENTO"
1018529974;"1018529974-61";"TIPO DE PAGAMENTO"
1018529974;"1018529974-62";"TIPO DE PAGAMENTO"
1018529974;"1018529974-94";"TIPO DE PAGAMENTO"
1018529974;"1018529974-96";"TIPO DE PAGAMENTO"
1018529974;"1018529974-97";"TIPO DE PAGAMENTO"
1018529974;"1018529974-98";"TIPO DE PAGAMENTO"
1019879367;"1019879367-10";"TIPO DE PAGAMENTO"
1019879367;"1019879367-11";"TIPO DE PAGAMENTO"
1019879367;"1019879367-20";"TIPO DE PAGAMENTO"
1019879367;"1019879367-3";"TIPO DE PAGAMENTO"
1019879367;"1019879367-38";"TIPO DE PAGAMENTO"
1019879367;"1019879367-40";"TIPO DE PAGAMENTO"
1019879367;"1019879367-41";"TIPO DE PAGAMENTO"
1019879367;"1019879367-61";"TIPO DE PAGAMENTO"
1019879367;"1019879367-94";"TIPO DE PAGAMENTO"
1019879367;"1019879367-96";"TIPO DE PAGAMENTO"
1019879367;"1019879367-97";"TIPO DE PAGAMENTO"
1019963619;"1019963619-12";"TIPO DE PAGAMENTO"
1019963619;"1019963619-21";"TIPO DE PAGAMENTO"
1019963619;"1019963619-39";"TIPO DE PAGAMENTO"
1019963619;"1019963619-4";"TIPO DE PAGAMENTO"
1019963619;"1019963619-43";"TIPO DE PAGAMENTO"
1019963619;"1019963619-62";"TIPO DE PAGAMENTO"
1019963619;"1019963619-98";"TIPO DE PAGAMENTO"
1020124803;"1020124803-43";"TIPO DE PAGAMENTO"
1020124803;"1020124803-62";"TIPO DE PAGAMENTO"
1020124803;"1020124803-98";"TIPO DE PAGAMENTO"
1020229532;"1020229532-10";"TIPO DE PAGAMENTO"
1020229532;"1020229532-11";"TIPO DE PAGAMENTO"
1020229532;"1020229532-12";"TIPO DE PAGAMENTO"
1020229532;"1020229532-20";"TIPO DE PAGAMENTO"
1020229532;"1020229532-21";"TIPO DE PAGAMENTO"
1020229532;"1020229532-3";"TIPO DE PAGAMENTO"
1020229532;"1020229532-38";"TIPO DE PAGAMENTO"
1020229532;"1020229532-39";"TIPO DE PAGAMENTO"
1020229532;"1020229532-4";"TIPO DE PAGAMENTO"
1020229532;"1020229532-40";"TIPO DE PAGAMENTO"
1020229532;"1020229532-41";"TIPO DE PAGAMENTO"
1020229532;"1020229532-43";"TIPO DE PAGAMENTO"
1020229532;"1020229532-61";"TIPO DE PAGAMENTO"
1020229532;"1020229532-62";"TIPO DE PAGAMENTO"
1020229532;"1020229532-94";"TIPO DE PAGAMENTO"
1020229532;"1020229532-96";"TIPO DE PAGAMENTO"
1020229532;"1020229532-97";"TIPO DE PAGAMENTO"
1020229532;"1020229532-98";"TIPO DE PAGAMENTO"
1020382292;"1020382292-21";"TIPO DE PAGAMENTO"
1020382292;"1020382292-39";"TIPO DE PAGAMENTO"
1020382292;"1020382292-4";"TIPO DE PAGAMENTO"
1020382292;"1020382292-62";"TIPO DE PAGAMENTO"
1020382292;"1020382292-98";"TIPO DE PAGAMENTO"
1020623710;"1020623710-12";"TIPO DE PAGAMENTO"
1020623710;"1020623710-21";"TIPO DE PAGAMENTO"
1020623710;"1020623710-43";"TIPO DE PAGAMENTO"
1020633210;"1020633210-12";"TIPO DE PAGAMENTO"
1020633210;"1020633210-21";"TIPO DE PAGAMENTO"
1020633210;"1020633210-39";"TIPO DE PAGAMENTO"
1020633210;"1020633210-4";"TIPO DE PAGAMENTO"
1020633210;"1020633210-43";"TIPO DE PAGAMENTO"
1020633210;"1020633210-62";"TIPO DE PAGAMENTO"
1020633210;"1020633210-98";"TIPO DE PAGAMENTO"
1020819607;"1020819607-12";"TIPO DE PAGAMENTO"
1020819607;"1020819607-21";"TIPO DE PAGAMENTO"
1020819607;"1020819607-39";"TIPO DE PAGAMENTO"
1020819607;"1020819607-4";"TIPO DE PAGAMENTO"
1020819607;"1020819607-43";"TIPO DE PAGAMENTO"
1020819607;"1020819607-62";"TIPO DE PAGAMENTO"
1020819607;"1020819607-98";"TIPO DE PAGAMENTO"
1021088002;"1021088002-11";"TIPO DE PAGAMENTO"
1021088002;"1021088002-20";"TIPO DE PAGAMENTO"
1021088002;"1021088002-40";"TIPO DE PAGAMENTO"
1021088002;"1021088002-41";"TIPO DE PAGAMENTO"
1021186098;"1021186098-12";"TIPO DE PAGAMENTO"
1021186098;"1021186098-21";"TIPO DE PAGAMENTO"
1021186098;"1021186098-43";"TIPO DE PAGAMENTO"
1021198754;"1021198754-10";"TIPO DE PAGAMENTO"
1021198754;"1021198754-11";"TIPO DE PAGAMENTO"
1021198754;"1021198754-12";"TIPO DE PAGAMENTO"
1021198754;"1021198754-20";"TIPO DE PAGAMENTO"
1021198754;"1021198754-21";"TIPO DE PAGAMENTO"
1021198754;"1021198754-3";"TIPO DE PAGAMENTO"
1021198754;"1021198754-38";"TIPO DE PAGAMENTO"
1021198754;"1021198754-39";"TIPO DE PAGAMENTO"
1021198754;"1021198754-4";"TIPO DE PAGAMENTO"
1021198754;"1021198754-40";"TIPO DE PAGAMENTO"
1021198754;"1021198754-41";"TIPO DE PAGAMENTO"
1021198754;"1021198754-43";"TIPO DE PAGAMENTO"
1021198754;"1021198754-61";"TIPO DE PAGAMENTO"
1021198754;"1021198754-62";"TIPO DE PAGAMENTO"
1021198754;"1021198754-94";"TIPO DE PAGAMENTO"
1021198754;"1021198754-96";"TIPO DE PAGAMENTO"
1021198754;"1021198754-97";"TIPO DE PAGAMENTO"
1021198754;"1021198754-98";"TIPO DE PAGAMENTO"
1022019128;"1022019128-12";"TIPO DE PAGAMENTO"
1022019128;"1022019128-21";"TIPO DE PAGAMENTO"
1022019128;"1022019128-43";"TIPO DE PAGAMENTO"
1022123464;"1022123464-12";"TIPO DE PAGAMENTO"
1022123464;"1022123464-21";"TIPO DE PAGAMENTO"
1022123464;"1022123464-39";"TIPO DE PAGAMENTO"
1022123464;"1022123464-4";"TIPO DE PAGAMENTO"
1022123464;"1022123464-43";"TIPO DE PAGAMENTO"
1022123464;"1022123464-62";"TIPO DE PAGAMENTO"
1022123464;"1022123464-98";"TIPO DE PAGAMENTO"
1022277739;"1022277739-12";"TIPO DE PAGAMENTO"
1022277739;"1022277739-43";"TIPO DE PAGAMENTO"
1022602982;"1022602982-21";"TIPO DE PAGAMENTO"
1023010434;"1023010434-40";"TIPO DE PAGAMENTO"
1023010434;"1023010434-43";"TIPO DE PAGAMENTO"
1023078730;"1023078730-10";"TIPO DE PAGAMENTO"
1023078730;"1023078730-11";"TIPO DE PAGAMENTO"
1023078730;"1023078730-12";"TIPO DE PAGAMENTO"
1023078730;"1023078730-20";"TIPO DE PAGAMENTO"
1023078730;"1023078730-21";"TIPO DE PAGAMENTO"
1023078730;"1023078730-3";"TIPO DE PAGAMENTO"
1023078730;"1023078730-38";"TIPO DE PAGAMENTO"
1023078730;"1023078730-39";"TIPO DE PAGAMENTO"
1023078730;"1023078730-4";"TIPO DE PAGAMENTO"
1023078730;"1023078730-40";"TIPO DE PAGAMENTO"
1023078730;"1023078730-41";"TIPO DE PAGAMENTO"
1023078730;"1023078730-43";"TIPO DE PAGAMENTO"
1023078730;"1023078730-61";"TIPO DE PAGAMENTO"
1023078730;"1023078730-62";"TIPO DE PAGAMENTO"
1023078730;"1023078730-94";"TIPO DE PAGAMENTO"
1023078730;"1023078730-96";"TIPO DE PAGAMENTO"
1023078730;"1023078730-97";"TIPO DE PAGAMENTO"
1023078730;"1023078730-98";"TIPO DE PAGAMENTO"
1023354109;"1023354109-10";"TIPO DE PAGAMENTO"
1023354109;"1023354109-11";"TIPO DE PAGAMENTO"
1023354109;"1023354109-12";"TIPO DE PAGAMENTO"
1023354109;"1023354109-20";"TIPO DE PAGAMENTO"
1023354109;"1023354109-21";"TIPO DE PAGAMENTO"
1023354109;"1023354109-3";"TIPO DE PAGAMENTO"
1023354109;"1023354109-38";"TIPO DE PAGAMENTO"
1023354109;"1023354109-39";"TIPO DE PAGAMENTO"
1023354109;"1023354109-4";"TIPO DE PAGAMENTO"
1023354109;"1023354109-41";"TIPO DE PAGAMENTO"
1023354109;"1023354109-43";"TIPO DE PAGAMENTO"
1023354109;"1023354109-61";"TIPO DE PAGAMENTO"
1023354109;"1023354109-62";"TIPO DE PAGAMENTO"
1023354109;"1023354109-94";"TIPO DE PAGAMENTO"
1023354109;"1023354109-96";"TIPO DE PAGAMENTO"
1023354109;"1023354109-97";"TIPO DE PAGAMENTO"
